x y Depth Vs
21.9844 46.2572 0.7 3.546
21.9844 46.2572 0.8 3.546
21.9844 46.2572 0.9 3.546
21.9844 46.2572 1.0 3.546
21.9844 46.2572 1.1 3.546
21.9844 46.2572 1.2 3.546
21.9844 46.2572 1.3 3.546
21.9844 46.2572 1.4 3.546
21.9844 46.2572 1.5 3.546
21.9844 46.2572 1.6 3.546
21.9844 46.2572 1.7 3.546
21.9844 46.2572 1.8 3.546
21.9844 46.2572 1.9 3.546
21.9844 46.2572 2.0 3.546
21.9844 46.2572 2.1 3.546
21.9844 46.2572 2.2 3.546
21.9844 46.2572 2.3 3.546
21.9844 46.2572 2.4 3.546
21.9844 46.2572 2.5 3.546
21.9844 46.2572 2.6 3.546
21.9844 46.2572 2.7 3.546
21.9844 46.2572 2.8 3.546
21.9844 46.2572 2.9 3.546
21.9844 46.2572 3.0 3.546
21.9844 46.2572 3.1 3.546
21.9844 46.2572 3.2 3.546
21.9844 46.2572 3.3 3.546
21.9844 46.2572 3.4 3.546
21.9844 46.2572 3.5 3.546
21.9844 46.2572 3.6 3.546
21.9844 46.2572 3.7 3.546
21.9844 46.2572 3.8 3.546
21.9844 46.2572 3.9 3.546
21.9844 46.2572 4.0 3.546
21.9844 46.2572 4.1 3.546
21.9844 46.2572 4.2 3.546
21.9844 46.2572 4.3 3.546
21.9844 46.2572 4.4 3.546
21.9844 46.2572 4.5 3.546
21.9844 46.2572 4.6 3.546
21.9844 46.2572 4.7 3.546
21.9844 46.2572 4.8 3.546
21.9844 46.2572 4.9 3.546
21.9844 46.2572 5.0 3.546
21.9844 46.2572 5.1 3.546
21.9844 46.2572 5.2 3.546
21.9844 46.2572 5.3 3.546
21.9844 46.2572 5.4 3.546
21.9844 46.2572 5.5 3.546
21.9844 46.2572 5.6 3.546
21.9844 46.2572 5.7 3.546
21.9844 46.2572 5.8 3.546
21.9844 46.2572 5.9 3.546
21.9844 46.2572 6.0 3.546
21.9844 46.2572 6.1 3.546
21.9844 46.2572 6.2 3.546
21.9844 46.2572 6.3 3.546
21.9844 46.2572 6.4 3.546
21.9844 46.2572 6.5 3.546
21.9844 46.2572 6.6 3.546
21.9844 46.2572 6.7 3.546
21.9844 46.2572 6.8 3.546
21.9844 46.2572 6.9 3.546
21.9844 46.2572 7.0 3.546
21.9844 46.2572 7.1 3.546
21.9844 46.2572 7.2 3.546
21.9844 46.2572 7.3 3.546
21.9844 46.2572 7.4 3.546
21.9844 46.2572 7.5 3.546
21.9844 46.2572 7.6 3.546
21.9844 46.2572 7.7 3.546
21.9844 46.2572 7.8 3.546
21.9844 46.2572 7.9 3.546
21.9844 46.2572 8.0 3.546
21.9844 46.2572 8.1 3.546
21.9844 46.2572 8.2 3.546
21.9844 46.2572 8.3 3.546
21.9844 46.2572 8.4 3.546
21.9844 46.2572 8.5 3.546
21.9844 46.2572 8.6 3.546
21.9844 46.2572 8.7 3.546
21.9844 46.2572 8.8 3.546
21.9844 46.2572 8.9 3.546
21.9844 46.2572 9.0 3.546
21.9844 46.2572 9.1 3.546
21.9844 46.2572 9.2 3.546
21.9844 46.2572 9.3 3.546
21.9844 46.2572 9.4 3.546
21.9844 46.2572 9.5 3.546
21.9844 46.2572 9.6 3.546
21.9844 46.2572 9.7 3.546
21.9844 46.2572 9.8 3.546
21.9844 46.2572 9.9 3.546
21.9844 46.2572 10.0 3.546
21.9844 46.2572 10.1 3.546
21.9844 46.2572 10.2 3.546
21.9844 46.2572 10.3 3.546
21.9844 46.2572 10.4 3.546
21.9844 46.2572 10.5 3.546
21.9844 46.2572 10.6 3.546
21.9844 46.2572 10.7 3.546
21.9844 46.2572 10.8 3.546
21.9844 46.2572 10.9 3.546
21.9844 46.2572 11.0 3.546
21.9844 46.2572 11.1 3.546
21.9844 46.2572 11.2 3.546
21.9844 46.2572 11.3 3.546
21.9844 46.2572 11.4 3.546
21.9844 46.2572 11.5 3.546
21.9844 46.2572 11.6 3.546
21.9844 46.2572 11.7 3.546
21.9844 46.2572 11.8 3.546
21.9844 46.2572 11.9 3.546
21.9844 46.2572 12.0 3.546
21.9844 46.2572 12.1 3.546
21.9844 46.2572 12.2 3.546
21.9844 46.2572 12.3 3.546
21.9844 46.2572 12.4 3.546
21.9844 46.2572 12.5 3.546
21.9844 46.2572 12.6 3.546
21.9844 46.2572 12.7 3.546
21.9844 46.2572 12.8 3.546
21.9844 46.2572 12.9 3.546
21.9844 46.2572 13.0 3.546
21.9844 46.2572 13.1 3.546
21.9844 46.2572 13.2 3.546
21.9844 46.2572 13.3 3.546
21.9844 46.2572 13.4 3.546
21.9844 46.2572 13.5 3.546
21.9844 46.2572 13.6 3.546
21.9844 46.2572 13.7 3.546
21.9844 46.2572 13.8 3.546
21.9844 46.2572 13.9 3.546
21.9844 46.2572 14.0 3.546
21.9844 46.2572 14.1 3.546
21.9844 46.2572 14.2 3.546
21.9844 46.2572 14.3 3.546
21.9844 46.2572 14.4 3.546
21.9844 46.2572 14.5 3.546
21.9844 46.2572 14.6 3.546
21.9844 46.2572 14.7 3.546
21.9844 46.2572 14.8 3.546
21.9844 46.2572 14.9 3.546
21.9844 46.2572 15.0 3.546
21.9844 46.2572 15.1 3.546
21.9844 46.2572 15.2 3.546
21.9844 46.2572 15.3 3.546
21.9844 46.2572 15.4 3.546
21.9844 46.2572 15.5 3.546
21.9844 46.2572 15.6 3.546
21.9844 46.2572 15.7 3.546
21.9844 46.2572 15.8 3.546
21.9844 46.2572 15.9 3.546
21.9844 46.2572 16.0 3.546
21.9844 46.2572 16.1 3.546
21.9844 46.2572 16.2 3.546
21.9844 46.2572 16.3 3.546
21.9844 46.2572 16.4 3.546
21.9844 46.2572 16.5 3.546
21.9844 46.2572 16.6 3.546
21.9844 46.2572 16.7 3.546
21.9844 46.2572 16.8 3.546
21.9844 46.2572 16.9 3.546
21.9844 46.2572 17.0 3.546
21.9844 46.2572 17.1 3.546
21.9844 46.2572 17.2 3.546
21.9844 46.2572 17.3 3.546
21.9844 46.2572 17.4 3.546
21.9844 46.2572 17.5 3.546
21.9844 46.2572 17.6 3.546
21.9844 46.2572 17.7 3.546
21.9844 46.2572 17.8 3.546
21.9844 46.2572 17.9 3.546
21.9844 46.2572 18.0 3.546
21.9844 46.2572 18.1 3.546
21.9844 46.2572 18.2 3.546
21.9844 46.2572 18.3 3.546
21.9844 46.2572 18.4 3.546
21.9844 46.2572 18.5 3.546
21.9844 46.2572 18.6 3.546
21.9844 46.2572 18.7 3.546
21.9844 46.2572 18.8 3.546
21.9844 46.2572 18.9 3.546
21.9844 46.2572 19.0 3.546
21.9844 46.2572 19.1 3.546
21.9844 46.2572 19.2 3.546
21.9844 46.2572 19.3 3.546
21.9844 46.2572 19.4 3.546
21.9844 46.2572 19.5 3.546
21.9844 46.2572 19.6 3.546
21.9844 46.2572 19.7 3.546
21.9844 46.2572 19.8 3.546
21.9844 46.2572 19.9 3.546
21.9844 46.2572 20.0 3.546
21.9844 46.2572 20.1 3.546
21.9844 46.2572 20.2 3.546
21.9844 46.2572 20.3 3.755
21.9844 46.2572 20.4 3.755
21.9844 46.2572 20.5 3.755
21.9844 46.2572 20.6 3.755
21.9844 46.2572 20.7 3.755
21.9844 46.2572 20.8 3.755
21.9844 46.2572 20.9 3.755
21.9844 46.2572 21.0 3.755
21.9844 46.2572 21.1 3.755
21.9844 46.2572 21.2 3.755
21.9844 46.2572 21.3 3.755
21.9844 46.2572 21.4 3.755
21.9844 46.2572 21.5 3.755
21.9844 46.2572 21.6 3.755
21.9844 46.2572 21.7 3.755
21.9844 46.2572 21.8 3.755
21.9844 46.2572 21.9 3.755
21.9844 46.2572 22.0 3.755
21.9844 46.2572 22.1 3.755
21.9844 46.2572 22.2 3.755
21.9844 46.2572 22.3 3.755
21.9844 46.2572 22.4 3.755
21.9844 46.2572 22.5 3.755
21.9844 46.2572 22.6 3.755
21.9844 46.2572 22.7 3.755
21.9844 46.2572 22.8 3.755
21.9844 46.2572 22.9 3.755
21.9844 46.2572 23.0 3.755
21.9844 46.2572 23.1 3.755
21.9844 46.2572 23.2 3.755
21.9844 46.2572 23.3 3.755
21.9844 46.2572 23.4 3.755
21.9844 46.2572 23.5 3.755
21.9844 46.2572 23.6 3.755
21.9844 46.2572 23.7 3.755
21.9844 46.2572 23.8 3.755
21.9844 46.2572 23.9 3.755
21.9844 46.2572 24.0 3.755
21.9844 46.2572 24.1 3.755
21.9844 46.2572 24.2 3.755
21.9844 46.2572 24.3 3.755
21.9844 46.2572 24.4 3.755
21.9844 46.2572 24.5 3.755
21.9844 46.2572 24.6 3.755
21.9844 46.2572 24.7 3.755
21.9844 46.2572 24.8 3.755
21.9844 46.2572 24.9 3.755
21.9844 46.2572 25.0 3.755
21.9844 46.2572 25.1 3.755
21.9844 46.2572 25.2 3.755
21.9844 46.2572 25.3 3.755
21.9844 46.2572 25.4 3.755
21.9844 46.2572 25.5 3.755
21.9844 46.2572 25.6 3.755
21.9844 46.2572 25.7 3.755
21.9844 46.2572 25.8 3.755
21.9844 46.2572 25.9 3.755
21.9844 46.2572 26.0 3.755
21.9844 46.2572 26.1 3.755
21.9844 46.2572 26.2 3.755
21.9844 46.2572 26.3 3.755
21.9844 46.2572 26.4 3.755
21.9844 46.2572 26.5 3.755
21.9844 46.2572 26.6 3.755
21.9844 46.2572 26.7 3.755
21.9844 46.2572 26.8 3.755
21.9844 46.2572 26.9 3.755
21.9844 46.2572 27.0 3.755
21.9844 46.2572 27.1 3.755
21.9844 46.2572 27.2 3.755
21.9844 46.2572 27.3 3.755
21.9844 46.2572 27.4 3.755
21.9844 46.2572 27.5 3.755
21.9844 46.2572 27.6 3.755
21.9844 46.2572 27.7 3.755
21.9844 46.2572 27.8 3.755
21.9844 46.2572 27.9 3.755
21.9844 46.2572 28.0 3.755
21.9844 46.2572 28.1 3.755
21.9844 46.2572 28.2 3.755
21.9844 46.2572 28.3 3.755
21.9844 46.2572 28.4 3.755
21.9844 46.2572 28.5 3.755
21.9844 46.2572 28.6 3.755
21.9844 46.2572 28.7 3.755
21.9844 46.2572 28.8 3.755
21.9844 46.2572 28.9 3.755
21.9844 46.2572 29.0 3.755
21.9844 46.2572 29.1 3.755
21.9844 46.2572 29.2 3.755
21.9844 46.2572 29.3 3.755
21.9844 46.2572 29.4 3.755
21.9844 46.2572 29.5 3.755
21.9844 46.2572 29.6 3.755
21.9844 46.2572 29.7 3.755
21.9844 46.2572 29.8 3.755
21.9844 46.2572 29.9 3.755
21.9844 46.2572 30.0 3.755
21.9844 46.2572 30.1 3.755
21.9844 46.2572 30.2 3.755
21.9844 46.2572 30.3 3.755
21.9844 46.2572 30.4 3.755
21.9844 46.2572 30.5 3.755
21.9844 46.2572 30.6 3.755
21.9844 46.2572 30.7 3.755
21.9844 46.2572 30.8 3.755
21.9844 46.2572 30.9 3.755
21.9844 46.2572 31.0 3.755
21.9844 46.2572 31.1 3.755
21.9844 46.2572 31.2 3.755
21.9844 46.2572 31.3 3.755
21.9844 46.2572 31.4 3.755
21.9844 46.2572 31.5 3.755
21.9844 46.2572 31.6 3.755
21.9844 46.2572 31.7 3.755
21.9844 46.2572 31.8 3.755
21.9844 46.2572 31.9 3.755
21.9844 46.2572 32.0 3.755
21.9844 46.2572 32.1 3.755
21.9844 46.2572 32.2 3.755
21.9844 46.2572 32.3 4.026
21.9844 46.2572 32.4 4.026
21.9844 46.2572 32.5 4.026
21.9844 46.2572 32.6 4.026
21.9844 46.2572 32.7 4.026
21.9844 46.2572 32.8 4.026
21.9844 46.2572 32.9 4.026
21.9844 46.2572 33.0 4.026
21.9844 46.2572 33.1 4.026
21.9844 46.2572 33.2 4.026
21.9844 46.2572 33.3 4.026
21.9844 46.2572 33.4 4.026
21.9844 46.2572 33.5 4.026
21.9844 46.2572 33.6 4.026
21.9844 46.2572 33.7 4.026
21.9844 46.2572 33.8 4.026
21.9844 46.2572 33.9 4.026
21.9844 46.2572 34.0 4.026
21.9844 46.2572 34.1 4.026
21.9844 46.2572 34.2 4.026
21.9844 46.2572 34.3 4.026
21.9844 46.2572 34.4 4.026
21.9844 46.2572 34.5 4.026
21.9844 46.2572 34.6 4.026
21.9844 46.2572 34.7 4.026
21.9844 46.2572 34.8 4.026
21.9844 46.2572 34.9 4.026
21.9844 46.2572 35.0 4.026
21.9844 46.2572 35.1 4.026
21.9844 46.2572 35.2 4.026
21.9844 46.2572 35.3 4.026
21.9844 46.2572 35.4 4.026
21.9844 46.2572 35.5 4.026
21.9844 46.2572 35.6 4.026
21.9844 46.2572 35.7 4.026
21.9844 46.2572 35.8 4.026
21.9844 46.2572 35.9 4.026
21.9844 46.2572 36.0 4.026
21.9844 46.2572 36.1 4.026
21.9844 46.2572 36.2 4.026
21.9844 46.2572 36.3 4.026
21.9844 46.2572 36.4 4.026
21.9844 46.2572 36.5 4.026
21.9844 46.2572 36.6 4.026
21.9844 46.2572 36.7 4.026
21.9844 46.2572 36.8 4.026
21.9844 46.2572 36.9 4.026
21.9844 46.2572 37.0 4.026
21.9844 46.2572 37.1 4.026
21.9844 46.2572 37.2 4.026
21.9844 46.2572 37.3 4.026
21.9844 46.2572 37.4 4.026
21.9844 46.2572 37.5 4.026
21.9844 46.2572 37.6 4.026
21.9844 46.2572 37.7 4.026
21.9844 46.2572 37.8 4.026
21.9844 46.2572 37.9 4.026
21.9844 46.2572 38.0 4.026
21.9844 46.2572 38.1 4.026
21.9844 46.2572 38.2 4.026
21.9844 46.2572 38.3 4.026
21.9844 46.2572 38.4 4.026
21.9844 46.2572 38.5 4.026
21.9844 46.2572 38.6 4.026
21.9844 46.2572 38.7 4.026
21.9844 46.2572 38.8 4.026
21.9844 46.2572 38.9 4.026
21.9844 46.2572 39.0 4.026
21.9844 46.2572 39.1 4.026
21.9844 46.2572 39.2 4.026
21.9844 46.2572 39.3 4.026
21.9844 46.2572 39.4 4.026
21.9844 46.2572 39.5 4.026
21.9844 46.2572 39.6 4.026
21.9844 46.2572 39.7 4.026
21.9844 46.2572 39.8 4.026
21.9844 46.2572 39.9 4.026
21.9844 46.2572 40.0 4.026
21.9844 46.2572 40.1 4.026
21.9844 46.2572 40.2 4.026
21.9844 46.2572 40.3 4.026
21.9844 46.2572 40.4 4.026
21.9844 46.2572 40.5 4.026
21.9844 46.2572 40.6 4.026
21.9844 46.2572 40.7 4.026
21.9844 46.2572 40.8 4.026
21.9844 46.2572 40.9 4.026
21.9844 46.2572 41.0 4.026
21.9844 46.2572 41.1 4.026
21.9844 46.2572 41.2 4.026
21.9844 46.2572 41.3 4.026
21.9844 46.2572 41.4 4.026
21.9844 46.2572 41.5 4.026
21.9844 46.2572 41.6 4.026
21.9844 46.2572 41.7 4.026
21.9844 46.2572 41.8 4.026
21.9844 46.2572 41.9 4.026
21.9844 46.2572 42.0 4.026
21.9844 46.2572 42.1 4.267
21.9844 46.2572 42.2 4.267
21.9844 46.2572 42.3 4.267
21.9844 46.2572 42.4 4.267
21.9844 46.2572 42.5 4.267
21.9844 46.2572 42.6 4.267
21.9844 46.2572 42.7 4.267
21.9844 46.2572 42.8 4.267
21.9844 46.2572 42.9 4.267
21.9844 46.2572 43.0 4.267
21.9844 46.2572 43.1 4.267
21.9844 46.2572 43.2 4.267
21.9844 46.2572 43.3 4.267
21.9844 46.2572 43.4 4.267
21.9844 46.2572 43.5 4.267
21.9844 46.2572 43.6 4.267
21.9844 46.2572 43.7 4.267
21.9844 46.2572 43.8 4.267
21.9844 46.2572 43.9 4.267
21.9844 46.2572 44.0 4.267
21.9844 46.2572 44.1 4.267
21.9844 46.2572 44.2 4.267
21.9844 46.2572 44.3 4.267
21.9844 46.2572 44.4 4.267
21.9844 46.2572 44.5 4.267
21.9844 46.2572 44.6 4.267
21.9844 46.2572 44.7 4.267
21.9844 46.2572 44.8 4.267
21.9844 46.2572 44.9 4.267
21.9844 46.2572 45.0 4.267
21.9844 46.2572 45.1 4.267
21.9844 46.2572 45.2 4.267
21.9844 46.2572 45.3 4.267
21.9844 46.2572 45.4 4.267
21.9844 46.2572 45.5 4.267
21.9844 46.2572 45.6 4.267
21.9844 46.2572 45.7 4.267
21.9844 46.2572 45.8 4.267
21.9844 46.2572 45.9 4.267
21.9844 46.2572 46.0 4.267
21.9844 46.2572 46.1 4.267
21.9844 46.2572 46.2 4.267
21.9844 46.2572 46.3 4.267
21.9844 46.2572 46.4 4.267
21.9844 46.2572 46.5 4.267
21.9844 46.2572 46.6 4.267
21.9844 46.2572 46.7 4.267
21.9844 46.2572 46.8 4.267
21.9844 46.2572 46.9 4.267
21.9844 46.2572 47.0 4.267
21.9844 46.2572 47.1 4.267
21.9844 46.2572 47.2 4.267
21.9844 46.2572 47.3 4.267
21.9844 46.2572 47.4 4.267
21.9844 46.2572 47.5 4.267
21.9844 46.2572 47.6 4.267
21.9844 46.2572 47.7 4.267
21.9844 46.2572 47.8 4.267
21.9844 46.2572 47.9 4.267
21.9844 46.2572 48.0 4.267
21.9844 46.2572 48.1 4.267
21.9844 46.2572 48.2 4.267
21.9844 46.2572 48.3 4.267
21.9844 46.2572 48.4 4.267
21.9844 46.2572 48.5 4.267
21.9844 46.2572 48.6 4.267
21.9844 46.2572 48.7 4.267
21.9844 46.2572 48.8 4.267
21.9844 46.2572 48.9 4.267
21.9844 46.2572 49.0 4.267
21.9844 46.2572 49.1 4.267
21.9844 46.2572 49.2 4.267
21.9844 46.2572 49.3 4.267
21.9844 46.2572 49.4 4.267
21.9844 46.2572 49.5 4.267
21.9844 46.2572 49.6 4.267
21.9844 46.2572 49.7 4.267
21.9844 46.2572 49.8 4.267
21.9844 46.2572 49.9 4.267
21.9844 46.2572 50.0 4.267
21.9844 46.2572 50.1 4.267
21.9844 46.2572 50.2 4.267
21.9844 46.2572 50.3 4.267
21.9844 46.2572 50.4 4.267
21.9844 46.2572 50.5 4.267
21.9844 46.2572 50.6 4.267
21.9844 46.2572 50.7 4.267
21.9844 46.2572 50.8 4.267
21.9844 46.2572 50.9 4.267
21.9844 46.2572 51.0 4.267
21.9844 46.2572 51.1 4.267
21.9844 46.2572 51.2 4.267
21.9844 46.2572 51.3 4.267
21.9844 46.2572 51.4 4.267
21.9844 46.2572 51.5 4.267
21.9844 46.2572 51.6 4.267
21.9844 46.2572 51.7 4.267
21.9844 46.2572 51.8 4.267
21.9844 46.2572 51.9 4.267
21.9844 46.2572 52.0 4.267
21.9844 46.2572 52.1 4.267
21.9844 46.2572 52.2 4.267
21.9844 46.2572 52.3 4.267
21.9844 46.2572 52.4 4.267
21.9844 46.2572 52.5 4.267
21.9844 46.2572 52.6 4.267
21.9844 46.2572 52.7 4.267
21.9844 46.2572 52.8 4.267
21.9844 46.2572 52.9 4.267
21.9844 46.2572 53.0 4.267
21.9844 46.2572 53.1 4.267
21.9844 46.2572 53.2 4.267
21.9844 46.2572 53.3 4.267
21.9844 46.2572 53.4 4.267
21.9844 46.2572 53.5 4.267
21.9844 46.2572 53.6 4.267
21.9844 46.2572 53.7 4.267
21.9844 46.2572 53.8 4.267
21.9844 46.2572 53.9 4.267
21.9844 46.2572 54.0 4.267
21.9844 46.2572 54.1 4.267
21.9844 46.2572 54.2 4.267
21.9844 46.2572 54.3 4.267
21.9844 46.2572 54.4 4.267
21.9844 46.2572 54.5 4.267
21.9844 46.2572 54.6 4.267
21.9844 46.2572 54.7 4.267
21.9844 46.2572 54.8 4.267
21.9844 46.2572 54.9 4.267
21.9844 46.2572 55.0 4.267
21.9844 46.2572 55.1 4.267
21.9844 46.2572 55.2 4.267
21.9844 46.2572 55.3 4.267
21.9844 46.2572 55.4 4.267
21.9844 46.2572 55.5 4.267
21.9844 46.2572 55.6 4.267
21.9844 46.2572 55.7 4.267
21.9844 46.2572 55.8 4.267
21.9844 46.2572 55.9 4.267
21.9844 46.2572 56.0 4.267
21.9844 46.2572 56.1 4.267
21.9844 46.2572 56.2 4.267
21.9844 46.2572 56.3 4.267
21.9844 46.2572 56.4 4.267
21.9844 46.2572 56.5 4.772
21.9844 46.2572 56.6 4.772
21.9844 46.2572 56.7 4.772
21.9844 46.2572 56.8 4.772
21.9844 46.2572 56.9 4.772
21.9844 46.2572 57.0 4.772
21.9844 46.2572 57.1 4.772
21.9844 46.2572 57.2 4.772
21.9844 46.2572 57.3 4.772
21.9844 46.2572 57.4 4.772
21.9844 46.2572 57.5 4.772
21.9844 46.2572 57.6 4.772
21.9844 46.2572 57.7 4.772
21.9844 46.2572 57.8 4.772
21.9844 46.2572 57.9 4.772
21.9844 46.2572 58.0 4.772
21.9844 46.2572 58.1 4.772
21.9844 46.2572 58.2 4.772
21.9844 46.2572 58.3 4.772
21.9844 46.2572 58.4 4.772
21.9844 46.2572 58.5 4.772
21.9844 46.2572 58.6 4.772
21.9844 46.2572 58.7 4.772
21.9844 46.2572 58.8 4.772
21.9844 46.2572 58.9 4.772
21.9844 46.2572 59.0 4.772
21.9844 46.2572 59.1 4.772
21.9844 46.2572 59.2 4.772
21.9844 46.2572 59.3 4.772
21.9844 46.2572 59.4 4.772
21.9844 46.2572 59.5 4.772
21.9844 46.2572 59.6 4.772
21.9844 46.2572 59.7 4.772
21.9844 46.2572 59.8 4.772
21.9844 46.2572 59.9 4.772
21.9844 46.2572 60.0 4.772
21.9844 46.2572 60.1 4.772
21.9844 46.2572 60.2 4.772
21.9844 46.2572 60.3 4.772
21.9844 46.2572 60.4 4.772
21.9844 46.2572 60.5 4.772
21.9844 46.2572 60.6 4.772
21.9844 46.2572 60.7 4.772
21.9844 46.2572 60.8 4.772
21.9844 46.2572 60.9 4.772
21.9844 46.2572 61.0 4.772
21.9844 46.2572 61.1 4.772
21.9844 46.2572 61.2 4.772
21.9844 46.2572 61.3 4.772
21.9844 46.2572 61.4 4.772
21.9844 46.2572 61.5 4.772
21.9844 46.2572 61.6 4.772
21.9844 46.2572 61.7 4.772
21.9844 46.2572 61.8 4.772
21.9844 46.2572 61.9 4.772
21.9844 46.2572 62.0 4.772
21.9844 46.2572 62.1 4.772
21.9844 46.2572 62.2 4.772
21.9844 46.2572 62.3 4.772
21.9844 46.2572 62.4 4.772
21.9844 46.2572 62.5 4.772
21.9844 46.2572 62.6 4.772
21.9844 46.2572 62.7 4.772
21.9844 46.2572 62.8 4.772
21.9844 46.2572 62.9 4.772
21.9844 46.2572 63.0 4.772
21.9844 46.2572 63.1 4.772
21.9844 46.2572 63.2 4.772
21.9844 46.2572 63.3 4.772
21.9844 46.2572 63.4 4.772
21.9844 46.2572 63.5 4.772
21.9844 46.2572 63.6 4.772
21.9844 46.2572 63.7 4.772
21.9844 46.2572 63.8 4.772
21.9844 46.2572 63.9 4.772
21.9844 46.2572 64.0 4.772
21.9844 46.2572 64.1 4.772
21.9844 46.2572 64.2 4.772
21.9844 46.2572 64.3 4.772
21.9844 46.2572 64.4 4.772
21.9844 46.2572 64.5 4.772
21.9844 46.2572 64.6 4.772
21.9844 46.2572 64.7 4.772
21.9844 46.2572 64.8 4.772
21.9844 46.2572 64.9 4.772
21.9844 46.2572 65.0 4.772
21.9844 46.2572 65.1 4.772
21.9844 46.2572 65.2 4.772
21.9844 46.2572 65.3 4.772
21.9844 46.2572 65.4 4.772
21.9844 46.2572 65.5 4.772
21.9844 46.2572 65.6 4.772
21.9844 46.2572 65.7 4.772
21.9844 46.2572 65.8 4.772
21.9844 46.2572 65.9 4.772
21.9844 46.2572 66.0 4.772
21.9844 46.2572 66.1 4.772
21.9844 46.2572 66.2 4.772
21.9844 46.2572 66.3 4.772
21.9844 46.2572 66.4 4.772
21.9844 46.2572 66.5 4.772
21.9844 46.2572 66.6 4.772
21.9844 46.2572 66.7 4.772
21.9844 46.2572 66.8 4.772
21.9844 46.2572 66.9 4.772
21.9844 46.2572 67.0 4.772
21.9844 46.2572 67.1 4.772
21.9844 46.2572 67.2 4.772
21.9844 46.2572 67.3 4.772
21.9844 46.2572 67.4 4.772
21.9844 46.2572 67.5 4.772
21.9844 46.2572 67.6 4.772
21.9844 46.2572 67.7 4.772
21.9844 46.2572 67.8 4.772
21.9844 46.2572 67.9 4.772
21.9844 46.2572 68.0 4.772
21.9844 46.2572 68.1 4.772
21.9844 46.2572 68.2 4.772
21.9844 46.2572 68.3 4.772
21.9844 46.2572 68.4 4.772
21.9844 46.2572 68.5 4.772
21.9844 46.2572 68.6 4.772
21.9844 46.2572 68.7 4.772
21.9844 46.2572 68.8 4.772
21.9844 46.2572 68.9 4.772
21.9844 46.2572 69.0 4.772
21.9844 46.2572 69.1 4.772
21.9844 46.2572 69.2 4.772
21.9844 46.2572 69.3 4.772
21.9844 46.2572 69.4 4.772
21.9844 46.2572 69.5 4.772
21.9844 46.2572 69.6 4.772
21.9844 46.2572 69.7 4.772
21.9844 46.2572 69.8 4.772
21.9844 46.2572 69.9 4.772
21.9844 46.2572 70.0 4.772
352.1956 499.8163 -6.0 3.304
352.1956 499.8163 -5.9 3.304
352.1956 499.8163 -5.8 3.304
352.1956 499.8163 -5.7 3.304
352.1956 499.8163 -5.6 3.304
352.1956 499.8163 -5.5 3.304
352.1956 499.8163 -5.4 3.304
352.1956 499.8163 -5.3 3.304
352.1956 499.8163 -5.2 3.304
352.1956 499.8163 -5.1 3.304
352.1956 499.8163 -5.0 3.304
352.1956 499.8163 -4.9 3.304
352.1956 499.8163 -4.8 3.304
352.1956 499.8163 -4.7 3.304
352.1956 499.8163 -4.6 3.304
352.1956 499.8163 -4.5 3.304
352.1956 499.8163 -4.4 3.304
352.1956 499.8163 -4.3 3.304
352.1956 499.8163 -4.2 3.304
352.1956 499.8163 -4.1 3.304
352.1956 499.8163 -4.0 3.304
352.1956 499.8163 -3.9 3.304
352.1956 499.8163 -3.8 3.304
352.1956 499.8163 -3.7 3.304
352.1956 499.8163 -3.6 3.304
352.1956 499.8163 -3.5 3.304
352.1956 499.8163 -3.4 3.304
352.1956 499.8163 -3.3 3.304
352.1956 499.8163 -3.2 3.304
352.1956 499.8163 -3.1 3.304
352.1956 499.8163 -3.0 3.304
352.1956 499.8163 -2.9 3.304
352.1956 499.8163 -2.8 3.304
352.1956 499.8163 -2.7 3.304
352.1956 499.8163 -2.6 3.304
352.1956 499.8163 -2.5 3.304
352.1956 499.8163 -2.4 3.304
352.1956 499.8163 -2.3 3.304
352.1956 499.8163 -2.2 3.304
352.1956 499.8163 -2.1 3.304
352.1956 499.8163 -2.0 3.304
352.1956 499.8163 -1.9 3.304
352.1956 499.8163 -1.8 3.304
352.1956 499.8163 -1.7 3.304
352.1956 499.8163 -1.6 3.304
352.1956 499.8163 -1.5 3.304
352.1956 499.8163 -1.4 3.304
352.1956 499.8163 -1.3 3.304
352.1956 499.8163 -1.2 3.304
352.1956 499.8163 -1.1 3.304
352.1956 499.8163 -1.0 3.304
352.1956 499.8163 -0.9 3.304
352.1956 499.8163 -0.8 3.304
352.1956 499.8163 -0.7 3.304
352.1956 499.8163 -0.6 3.304
352.1956 499.8163 -0.5 3.304
352.1956 499.8163 -0.4 3.304
352.1956 499.8163 -0.3 3.304
352.1956 499.8163 -0.2 3.304
352.1956 499.8163 -0.1 3.304
352.1956 499.8163 0.0 3.304
352.1956 499.8163 0.1 3.304
352.1956 499.8163 0.2 3.304
352.1956 499.8163 0.3 3.304
352.1956 499.8163 0.4 3.304
352.1956 499.8163 0.5 3.304
352.1956 499.8163 0.6 3.304
352.1956 499.8163 0.7 3.304
352.1956 499.8163 0.8 3.304
352.1956 499.8163 0.9 3.304
352.1956 499.8163 1.0 3.304
352.1956 499.8163 1.1 3.304
352.1956 499.8163 1.2 3.304
352.1956 499.8163 1.3 3.304
352.1956 499.8163 1.4 3.304
352.1956 499.8163 1.5 3.304
352.1956 499.8163 1.6 3.652
352.1956 499.8163 1.7 3.652
352.1956 499.8163 1.8 3.652
